timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-20 16:33:43.808,44.0,699.0,1984.0,-94.0,276.0,-38.0,149,69,63,81,61,480,458,482
2025-02-20 16:33:43.834,-26.0,-42.0,1394.0,-158.0,296.0,-50.0,148,71,65,80,61,417,432,481
2025-02-20 16:33:43.851,26.0,-607.0,1076.0,-178.0,284.0,-25.0,148,71,65,79,61,416,436,471
2025-02-20 16:33:43.871,-43.0,-677.0,808.0,-179.0,291.0,-3.0,147,72,68,80,65,450,449,457
2025-02-20 16:33:43.891,-271.0,-586.0,434.0,-189.0,288.0,9.0,146,75,70,79,63,477,468,450
2025-02-20 16:33:43.908,-375.0,-492.0,276.0,-190.0,279.0,-3.0,146,76,72,78,64,500,475,455
2025-02-20 16:33:43.927,-421.0,-490.0,63.0,-153.0,285.0,-3.0,146,82,76,76,66,502,470,457
2025-02-20 16:33:43.945,-596.0,-361.0,-64.0,-55.0,259.0,21.0,145,86,79,77,66,497,473,469
2025-02-20 16:33:43.966,-625.0,-123.0,27.0,41.0,230.0,20.0,145,91,81,80,68,528,481,478
2025-02-20 16:33:43.985,-708.0,231.0,49.0,94.0,218.0,6.0,146,95,83,84,66,546,485,461
2025-02-20 16:33:44.003,-671.0,494.0,7.0,148.0,223.0,-15.0,145,97,85,87,65,551,475,460
2025-02-20 16:33:44.022,-709.0,698.0,-306.0,179.0,205.0,-60.0,144,99,87,90,68,540,471,466
2025-02-20 16:33:44.033,-986.0,953.0,-891.0,183.0,100.0,-168.0,144,101,91,91,69,524,449,483
2025-02-20 16:33:44.059,-1017.0,1179.0,-1287.0,255.0,-33.0,-287.0,143,104,92,90,66,497,447,475
2025-02-20 16:33:44.080,-1030.0,1311.0,-1378.0,253.0,-221.0,-466.0,143,108,93,87,64,453,441,468
2025-02-20 16:33:44.100,-267.0,893.0,-1212.0,196.0,-494.0,-596.0,141,113,99,87,63,410,436,448
2025-02-20 16:33:44.117,1097.0,604.0,-758.0,116.0,-716.0,-625.0,135,117,99,86,64,383,462,461
2025-02-20 16:33:44.137,2614.0,-1245.0,250.0,-53.0,-877.0,-495.0,133,123,101,87,67,366,460,479
2025-02-20 16:33:44.158,3681.0,-2928.0,1683.0,-57.0,-654.0,-217.0,133,127,103,90,66,352,469,477
2025-02-20 16:33:44.175,3589.0,-3317.0,2219.0,19.0,-206.0,51.0,134,127,104,90,66,454,526,456
2025-02-20 16:33:44.195,2076.0,-2543.0,2014.0,138.0,71.0,140.0,135,128,105,91,62,404,518,434
2025-02-20 16:33:44.211,892.0,-1287.0,1390.0,105.0,166.0,127.0,134,126,105,93,58,394,472,441
2025-02-20 16:33:44.230,141.0,-1067.0,1038.0,-9.0,137.0,136.0,136,126,106,95,58,324,461,457
2025-02-20 16:33:44.252,96.0,-975.0,794.0,-48.0,95.0,166.0,135,127,106,94,61,341,428,469
2025-02-20 16:33:44.268,39.0,-984.0,782.0,-52.0,82.0,173.0,136,127,107,91,64,379,424,478
2025-02-20 16:33:44.289,94.0,-834.0,806.0,-27.0,96.0,153.0,137,129,107,88,67,495,447,481
2025-02-20 16:33:44.308,103.0,-836.0,801.0,-8.0,122.0,131.0,136,129,107,89,68,511,472,475
2025-02-20 16:33:44.326,5.0,-728.0,621.0,14.0,144.0,126.0,139,130,108,92,68,490,460,475
2025-02-20 16:33:44.345,-104.0,-644.0,648.0,-8.0,146.0,148.0,138,130,108,88,68,422,457,471
2025-02-20 16:33:44.366,-85.0,-514.0,546.0,-53.0,135.0,173.0,133,129,109,89,68,416,456,475
2025-02-20 16:33:44.381,-107.0,-463.0,613.0,-72.0,139.0,181.0,140,128,109,89,66,433,450,476
2025-02-20 16:33:44.403,-230.0,-386.0,554.0,-63.0,150.0,188.0,140,127,108,90,66,447,452,476
2025-02-20 16:33:44.420,-265.0,-267.0,519.0,-40.0,172.0,183.0,140,127,108,90,67,503,448,468
2025-02-20 16:33:44.440,-392.0,-155.0,301.0,-24.0,171.0,160.0,141,125,108,90,67,517,443,462
2025-02-20 16:33:44.460,-362.0,-125.0,273.0,24.0,181.0,137.0,141,124,108,89,68,570,466,460
2025-02-20 16:33:44.477,-466.0,179.0,82.0,90.0,202.0,106.0,142,125,109,89,68,576,476,449
2025-02-20 16:33:44.498,-1119.0,978.0,-515.0,98.0,130.0,49.0,141,127,108,89,68,559,480,442
2025-02-20 16:33:44.518,-1711.0,1455.0,-1393.0,127.0,-73.0,-130.0,141,126,109,83,65,523,466,440
2025-02-20 16:33:44.535,-1462.0,1652.0,-1479.0,194.0,-359.0,-409.0,140,128,109,82,63,469,467,439
2025-02-20 16:33:44.555,-285.0,832.0,-886.0,118.0,-638.0,-552.0,139,127,110,84,67,450,461,454
2025-02-20 16:33:44.576,2070.0,-622.0,-321.0,49.0,-845.0,-464.0,138,129,108,87,69,428,438,468
2025-02-20 16:33:44.593,3423.0,-2271.0,1369.0,31.0,-627.0,-300.0,139,130,109,95,71,466,422,481
2025-02-20 16:33:44.613,3069.0,-2787.0,2918.0,123.0,-122.0,-19.0,140,128,109,101,73,502,445,464
2025-02-20 16:33:44.633,1675.0,-1634.0,2501.0,89.0,200.0,101.0,141,126,108,102,70,545,474,447
2025-02-20 16:33:44.649,266.0,-669.0,1715.0,31.0,240.0,107.0,141,121,106,104,68,488,453,448
2025-02-20 16:33:44.670,-117.0,-569.0,1031.0,14.0,217.0,52.0,141,116,103,104,68,390,455,437
2025-02-20 16:33:44.687,-271.0,-694.0,883.0,70.0,204.0,-12.0,142,112,99,104,69,421,509,456
2025-02-20 16:33:44.707,-135.0,-844.0,715.0,135.0,202.0,-26.0,141,109,94,103,71,460,520,478
2025-02-20 16:33:44.727,-75.0,-761.0,759.0,201.0,194.0,-7.0,140,110,89,103,73,504,497,502
2025-02-20 16:33:44.744,-137.0,-457.0,713.0,216.0,161.0,-5.0,140,106,84,103,73,523,490,478
